STATIONID,Taxa ID,Count
20210930-1300-jeremmille,Sweltsa,3
20210930-1300-jeremmille,Dolophilodes,20
20210930-1300-jeremmille,Ectopria,1
20210930-1300-jeremmille,Maccaffertium,11
20210930-1300-jeremmille,Arigomphus,1
20210930-1300-jeremmille,Leuctra,3
20210930-1300-jeremmille,Leucrocuta,4
20210930-1300-jeremmille,Promoresia,6
20210930-1300-jeremmille,Optioservus,6
20210930-1300-jeremmille,Amphinemura,1
20210930-1300-jeremmille,Tallaperla,7
20210930-1300-jeremmille,Rhyacophila,10
20210930-1300-jeremmille,Pteronarcys,2
20210930-1300-jeremmille,Oulimnius,2
20210930-1300-jeremmille,Diplectrona,65
20210930-1300-jeremmille,Chironomidae,7
20210930-1300-jeremmille,Baetis,1
20211005-1015-jlorson,Cambarus,1
20211005-1015-jlorson,Hexatoma,2
20211005-1015-jlorson,Tipula,4
20211005-1015-jlorson,Pseudolimnophila,1
20211005-1015-jlorson,Acroneuria,5
20211005-1015-jlorson,Oulimnius,10
20211005-1015-jlorson,Simulium,2
20211005-1015-jlorson,Ectopria,3
20211005-1015-jlorson,Stenelmis,2
20211005-1015-jlorson,Ephemera,1
20211005-1015-jlorson,Rhyacophila,1
20211005-1015-jlorson,Optioservus,26
20211005-1015-jlorson,Chimarra,8
20211005-1015-jlorson,Diplectrona,58
20211005-1015-jlorson,Clitellata,2
20211005-1015-jlorson,Maccaffertium,13
20211005-1015-jlorson,Lanthus,1
20211005-1015-jlorson,Dicranota,3
20211005-1015-jlorson,Acentrella,2
20211005-1015-jlorson,Hydropsyche,11
20211005-1015-jlorson,Psephenus,9
20211005-1015-jlorson,Anchytarsus,2
20211005-1015-jlorson,Dixa,1
20211005-1015-jlorson,Chironomidae,2
20211005-1015-jlorson,Paraleptophlebia,1
20211005-1015-jlorson,Dolophilodes,5
20211005-1015-jlorson,Cheumatopsyche,25
20211005-1100-jlorson,Tipula,5
20211005-1100-jlorson,Dicranota,34
20211005-1100-jlorson,Simulium,1
20211005-1100-jlorson,Ectopria,1
20211005-1100-jlorson,Baetis,3
20211005-1100-jlorson,Maccaffertium,3
20211005-1100-jlorson,Oulimnius,12
20211005-1100-jlorson,Lanthus,1
20211005-1100-jlorson,Paraleptophlebia,43
20211005-1100-jlorson,Rhyacophila,9
20211005-1100-jlorson,Hydropsyche,3
20211005-1100-jlorson,Psephenus,1
20211005-1100-jlorson,Pteronarcys,1
20211005-1100-jlorson,Acroneuria,5
20211005-1100-jlorson,Chironomidae,6
20211005-1100-jlorson,Dixa,1
20211005-1100-jlorson,Leuctra,1
20211005-1100-jlorson,Cheumatopsyche,2
20211005-1100-jlorson,Habrophlebiodes,1
20211005-1100-jlorson,Stenelmis,1
20211005-1100-jlorson,Dolophilodes,6
20211005-1100-jlorson,Hexatoma,1
20211005-1100-jlorson,Eurylophella,1
20211005-1100-jlorson,Optioservus,53
20211012-1015-jlorson,Tipulidae,3
20211012-1015-jlorson,Oulimnius,2
20211012-1015-jlorson,Polycentropus,1
20211012-1015-jlorson,Pteronarcys,2
20211012-1015-jlorson,Ectopria,2
20211012-1015-jlorson,Simulium,2
20211012-1015-jlorson,Clitellata,3
20211012-1015-jlorson,Psephenus,7
20211012-1015-jlorson,Heptageniidae,1
20211012-1015-jlorson,Acariformes,1
20211012-1015-jlorson,Cheumatopsyche,37
20211012-1015-jlorson,Lype,1
20211012-1015-jlorson,Hydropsyche,17
20211012-1015-jlorson,Isonychia,1
20211012-1015-jlorson,Acroneuria,3
20211012-1015-jlorson,Paraleptophlebia,1
20211012-1015-jlorson,Acroneuria,2
20211012-1015-jlorson,Dicranota,2
20211012-1015-jlorson,Ephemerella,1
20211012-1015-jlorson,Maccaffertium,12
20211012-1015-jlorson,Diplectrona,39
20211012-1015-jlorson,Chironomidae,3
20211012-1015-jlorson,Optioservus,45
20211012-1015-jlorson,Orconectes,2
20211012-1015-jlorson,Dolophilodes,10
20211012-1015-jlorson,Hexatoma,2
20211012-1015-jlorson,Chimarra,5
20211012-1100-jlorson,Lype,1
20211012-1100-jlorson,Tallaperla,3
20211012-1100-jlorson,Taeniopteryx,5
20211012-1100-jlorson,Maccaffertium,2
20211012-1100-jlorson,Paracapnia,3
20211012-1100-jlorson,Acroneuria,6
20211012-1100-jlorson,Promoresia,1
20211012-1100-jlorson,Bezzia,1
20211012-1100-jlorson,Chironomidae,4
20211012-1100-jlorson,Clitellata,1
20211012-1100-jlorson,Helichus,1
20211012-1100-jlorson,Dicranota,3
20211012-1100-jlorson,Rhyacophila,12
20211012-1100-jlorson,Ectopria,3
20211012-1100-jlorson,Dolophilodes,12
20211012-1100-jlorson,Cheumatopsyche,9
20211012-1100-jlorson,Hydropsyche,5
20211012-1100-jlorson,Baetis,1
20211012-1100-jlorson,Sweltsa,1
20211012-1100-jlorson,Isoperla,1
20211012-1100-jlorson,Hexatoma,1
20211012-1100-jlorson,Allocapnia,1
20211012-1100-jlorson,Paraleptophlebia,43
20211012-1100-jlorson,Ephemerella,5
20211012-1100-jlorson,Optioservus,19
20211012-1100-jlorson,Oulimnius,6
20211012-1100-jlorson,Tipula,11
20211012-1100-jlorson,Diplectrona,47
20211025-1120-jlorson,Ectopria,1
20211025-1120-jlorson,Rhyacophila,6
20211025-1120-jlorson,Maccaffertium,6
20211025-1120-jlorson,Dolophilodes,2
20211025-1120-jlorson,Cheumatopsyche,31
20211025-1120-jlorson,Ephemerella,2
20211025-1120-jlorson,Chimarra,3
20211025-1120-jlorson,Allocapnia,23
20211025-1120-jlorson,Lanthus,2
20211025-1120-jlorson,Tipula,2
20211025-1120-jlorson,Chironomidae,6
20211025-1120-jlorson,Oulimnius,11
20211025-1120-jlorson,Stenelmis,3
20211025-1120-jlorson,Acroneuria,6
20211025-1120-jlorson,Diplectrona,28
20211025-1120-jlorson,Hydropsyche,4
20211025-1120-jlorson,Paraleptophlebia,3
20211025-1120-jlorson,Antocha,1
20211025-1120-jlorson,Glossosoma,1
20211025-1120-jlorson,Optioservus,16
20211025-1120-jlorson,Hexatoma,1
20211025-1120-jlorson,Psephenus,3
20211025-1120-jlorson,Taeniopteryx,54
20211025-1155-jlorson,Cambarus,2
20211025-1155-jlorson,Dicranota,2
20211025-1155-jlorson,Isoperla,1
20211025-1155-jlorson,Diplectrona,26
20211025-1155-jlorson,Chironomidae,5
20211025-1155-jlorson,Acroneuria,2
20211025-1155-jlorson,Dolophilodes,5
20211025-1155-jlorson,Cheumatopsyche,4
20211025-1155-jlorson,Allocapnia,40
20211025-1155-jlorson,Optioservus,16
20211025-1155-jlorson,Ephemerella,5
20211025-1155-jlorson,Taeniopteryx,26
20211025-1155-jlorson,Paracapnia,2
20211025-1155-jlorson,Rhyacophila,3
20211025-1155-jlorson,Hydropsyche,2
20211025-1155-jlorson,Sweltsa,1
20211025-1155-jlorson,Antocha,1
20211025-1155-jlorson,Paraleptophlebia,
20211025-1155-jlorson,Paraleptophlebia,34
20211025-1155-jlorson,Hexatoma,1
20211025-1155-jlorson,Eurylophella,1
20211025-1155-jlorson,Oulimnius,19
20211025-1155-jlorson,Maccaffertium,4
20211025-1155-jlorson,Ephemera,2
20211025-1155-jlorson,Tipula,1
20211103-1125-bpifer,Rhyacophila,17
20211103-1125-bpifer,Promoresia,1
20211103-1125-bpifer,Dicranota,1
20211103-1125-bpifer,Paracapnia,24
20211103-1125-bpifer,Taeniopteryx,10
20211103-1125-bpifer,Cambarus,1
20211103-1125-bpifer,Paraleptophlebia,2
20211103-1125-bpifer,Isoperla,1
20211103-1125-bpifer,Tallaperla,1
20211103-1125-bpifer,Diplectrona,15
20211103-1125-bpifer,Epeorus,1
20211103-1125-bpifer,Polycentropus,2
20211103-1125-bpifer,Diploperla,1
20211103-1125-bpifer,Chironomidae,42
20211103-1125-bpifer,Lanthus,2
20211103-1125-bpifer,Peltoperla,1
20211103-1125-bpifer,Boyeria,1
20211103-1125-bpifer,Eurylophella,3
20211103-1125-bpifer,Wormaldia,3
20211103-1125-bpifer,Sweltsa,1
20211103-1125-bpifer,Stenacron,1
20211103-1125-bpifer,Acerpenna,2
20211103-1125-bpifer,Oulimnius,28
20211103-1125-bpifer,Leuctra,42
20211103-1125-bpifer,Ceratopsyche,3
20211103-1125-bpifer,Bezzia,2
20211103-1125-bpifer,Dolophilodes,1
20211103-1125-bpifer,Palaeagapetus,1
20211103-1125-bpifer,Maccaffertium,9
20211103-1130-Ahaynie,Polycentropus,2
20211103-1130-Ahaynie,Paracapnia,51
20211103-1130-Ahaynie,Taeniopteryx,22
20211103-1130-Ahaynie,Hydropsyche,3
20211103-1130-Ahaynie,Sialis,1
20211103-1130-Ahaynie,Chironomidae,5
20211103-1130-Ahaynie,Leuctra,51
20211103-1130-Ahaynie,Stenacron,2
20211103-1130-Ahaynie,Pycnopsyche,1
20211103-1130-Ahaynie,Diplectrona,18
20211103-1130-Ahaynie,Maccaffertium,2
20211103-1130-Ahaynie,Diploperla,1
20211103-1130-Ahaynie,Dolophilodes,7
20211103-1130-Ahaynie,Dicranota,3
20211103-1130-Ahaynie,Eurylophella,2
20211103-1130-Ahaynie,Clitellata,4
20211103-1130-Ahaynie,Rhyacophila,6
20211103-1500-recope,Chimarra,22
20211103-1500-recope,Stenelmis,6
20211103-1500-recope,Lepidostoma,1
20211103-1500-recope,Baetis,2
20211103-1500-recope,Hydropsyche,1
20211103-1500-recope,Protoptila,1
20211103-1500-recope,Simulium,1
20211103-1500-recope,Cheumatopsyche,6
20211103-1500-recope,Chironomidae,41
20211103-1500-recope,Platyhelminthes,75
20211103-1500-recope,Optioservus,45
20211103-1500-recope,Gammarus,10
20211103-1500-recope,Psephenus,4
20211103-1500-recope,Caecidotea,1
20211104-1115-slott,Oulimnius,16
20211104-1115-slott,Allocapnia,47
20211104-1115-slott,Rhyacophila,5
20211104-1115-slott,Acroneuria,1
20211104-1115-slott,Cambarus,1
20211104-1115-slott,Leuctra,1
20211104-1115-slott,Psephenus,3
20211104-1115-slott,Simulium,2
20211104-1115-slott,Ephemerella,1
20211104-1115-slott,Clitellata,1
20211104-1115-slott,Paracapnia,2
20211104-1115-slott,Optioservus,34
20211104-1115-slott,Cheumatopsyche,3
20211104-1115-slott,Eurylophella,6
20211104-1115-slott,Taeniopteryx,51
20211104-1115-slott,Lanthus,1
20211104-1115-slott,Maccaffertium,6
20211104-1115-slott,Diplectrona,9
20211104-1115-slott,Anchytarsus,1
20211104-1115-slott,Chironomidae,9
20211104-1115-slott,Hydropsyche,3
20211104-1116-slott,Lanthus,1
20211104-1116-slott,Allocapnia,47
20211104-1116-slott,Oulimnius,16
20211104-1116-slott,Cambarus,1
20211104-1116-slott,Taeniopteryx,51
20211104-1116-slott,Eurylophella,6
20211104-1116-slott,Diplectrona,9
20211104-1116-slott,Anchytarsus,1
20211104-1116-slott,Leuctra,1
20211104-1116-slott,Ephemerella,1
20211104-1116-slott,Paracapnia,2
20211104-1116-slott,Chironomidae,9
20211104-1116-slott,Optioservus,34
20211104-1116-slott,Cheumatopsyche,3
20211104-1116-slott,Acroneuria,1
20211104-1116-slott,Simulium,2
20211104-1116-slott,Hydropsyche,3
20211104-1116-slott,Maccaffertium,6
20211104-1116-slott,Psephenus,3
20211104-1116-slott,Clitellata,1
20211104-1116-slott,Rhyacophila,5
20211104-1200-slott,Tipula,1
20211104-1200-slott,Diplectrona,9
20211104-1200-slott,Dicranota,1
20211104-1200-slott,Tallaperla,1
20211104-1200-slott,Habrophlebiodes,1
20211104-1200-slott,Hydropsyche,1
20211104-1200-slott,Eurylophella,1
20211104-1200-slott,Acroneuria,4
20211104-1200-slott,Leuctra,1
20211104-1200-slott,Taeniopteryx,18
20211104-1200-slott,Ephemerella,1
20211104-1200-slott,Cambarus,2
20211104-1200-slott,Hexatoma,3
20211104-1200-slott,Optioservus,9
20211104-1200-slott,Oulimnius,6
20211104-1200-slott,Allocapnia,97
20211104-1200-slott,Lype,1
20211104-1200-slott,Chironomidae,11
20211104-1200-slott,Paraleptophlebia,22
20211104-1200-slott,Rhyacophila,3
20211104-1200-slott,Dixa,1
20211104-1200-slott,Stenelmis,2
20211104-1200-slott,Paracapnia,1
20211109-1140-jlorson,Maccaffertium,13
20211109-1140-jlorson,Leucrocuta,9
20211109-1140-jlorson,Cheumatopsyche,13
20211109-1140-jlorson,Isonychia,9
20211109-1140-jlorson,Platyhelminthes,1
20211109-1140-jlorson,Hydropsyche,2
20211109-1140-jlorson,Agnetina,5
20211109-1140-jlorson,Taeniopteryx,4
20211109-1140-jlorson,Caenis,3
20211109-1140-jlorson,Gammarus,1
20211109-1140-jlorson,Lymnaeidae,2
20211109-1140-jlorson,Psephenus,6
20211109-1140-jlorson,Anthopotamus,31
20211109-1140-jlorson,Chironomidae,20
20211109-1140-jlorson,Corydalus,1
20211109-1140-jlorson,Ephemerella,29
20211109-1140-jlorson,Stenelmis,29
20211109-1140-jlorson,Teloganopsis,3
20211109-1140-jlorson,Protoptila,1
20211109-1140-jlorson,Hydrobiidae,2
20211109-1140-jlorson,Taenionema,1
20211109-1140-jlorson,Optioservus,28
20211116-0945-ablascovic,Platyhelminthes,3
20211116-0945-ablascovic,Dicranota,2
20211116-0945-ablascovic,Optioservus,19
20211116-0945-ablascovic,Ephemerella,1
20211116-0945-ablascovic,Stenelmis,4
20211116-0945-ablascovic,Leucrocuta,23
20211116-0945-ablascovic,Neophylax,1
20211116-0945-ablascovic,Antocha,1
20211116-0945-ablascovic,Isoperla,8
20211116-0945-ablascovic,Diphetor,4
20211116-0945-ablascovic,Teloganopsis,3
20211116-0945-ablascovic,Chironomidae,23
20211116-0945-ablascovic,Acentrella,1
20211116-0945-ablascovic,Eurylophella,1
20211116-0945-ablascovic,Paraleptophlebia,1
20211116-0945-ablascovic,Hydropsyche,7
20211116-0945-ablascovic,Cheumatopsyche,12
20211116-0945-ablascovic,Chimarra,13
20211116-0945-ablascovic,Hemerodromia,1
20211116-0945-ablascovic,Psephenus,23
20211116-0945-ablascovic,Gammarus,2
20211116-0945-ablascovic,Hexatoma,2
20211116-0945-ablascovic,Isonychia,40
20211116-0945-ablascovic,Allocapnia,4
20211116-0945-ablascovic,Maccaffertium,15
20211116-0945-ablascovic,Anchytarsus,1
20211116-1000-jeremmille,Isoperla,5
20211116-1000-jeremmille,Chironomidae,10
20211116-1000-jeremmille,Rhyacophila,13
20211116-1000-jeremmille,Oulimnius,12
20211116-1000-jeremmille,Prosimulium,3
20211116-1000-jeremmille,Cambarus,1
20211116-1000-jeremmille,Diphetor,1
20211116-1000-jeremmille,Micrasema,1
20211116-1000-jeremmille,Hexatoma,1
20211116-1000-jeremmille,Paracapnia,15
20211116-1000-jeremmille,Leucrocuta,2
20211116-1000-jeremmille,Tallaperla,5
20211116-1000-jeremmille,Maccaffertium,1
20211116-1000-jeremmille,Dolophilodes,6
20211116-1000-jeremmille,Epeorus,3
20211116-1000-jeremmille,Polycentropus,1
20211116-1000-jeremmille,Acroneuria,8
20211116-1000-jeremmille,Pteronarcys,6
20211116-1000-jeremmille,Cheumatopsyche,2
20211116-1000-jeremmille,Pycnopsyche,2
20211116-1000-jeremmille,Hydropsyche,3
20211116-1000-jeremmille,Lepidostoma,2
20211116-1000-jeremmille,Tipula,1
20211116-1000-jeremmille,Diplectrona,41
20211116-1000-jeremmille,Paraleptophlebia,45
20211116-1000-jeremmille,Adicrophleps,1
20211116-1000-jeremmille,Leuctra,2
20211116-1000-jeremmille,Sweltsa,2
20211116-1000-jeremmille,Promoresia,5
20211116-1000-jeremmille,Baetis,1
20211116-1015-ablascovic,Maccaffertium,7
20211116-1015-ablascovic,Chironomidae,27
20211116-1015-ablascovic,Allocapnia,10
20211116-1015-ablascovic,Ephemerella,1
20211116-1015-ablascovic,Leucrocuta,12
20211116-1015-ablascovic,Isoperla,7
20211116-1015-ablascovic,Stenelmis,10
20211116-1015-ablascovic,Antocha,1
20211116-1015-ablascovic,Optioservus,15
20211116-1015-ablascovic,Diplectrona,1
20211116-1015-ablascovic,Hydropsyche,3
20211116-1015-ablascovic,Anchytarsus,1
20211116-1015-ablascovic,Dicranota,5
20211116-1015-ablascovic,Teloganopsis,6
20211116-1015-ablascovic,Paraleptophlebia,4
20211116-1015-ablascovic,Neophylax,1
20211116-1015-ablascovic,Platyhelminthes,2
20211116-1015-ablascovic,Simulium,1
20211116-1015-ablascovic,Eccoptura,1
20211116-1015-ablascovic,Diphetor,9
20211116-1015-ablascovic,Chimarra,20
20211116-1015-ablascovic,Psephenus,5
20211116-1015-ablascovic,Taeniopteryx,2
20211116-1015-ablascovic,Cheumatopsyche,25
20211116-1015-ablascovic,Isonychia,24
20211116-1045-ablascovic,Dubiraphia,4
20211116-1045-ablascovic,Antocha,1
20211116-1045-ablascovic,Allocapnia,6
20211116-1045-ablascovic,Stenelmis,13
20211116-1045-ablascovic,Diplectrona,3
20211116-1045-ablascovic,Chimarra,1
20211116-1045-ablascovic,Lepidostoma,1
20211116-1045-ablascovic,Tipula,5
20211116-1045-ablascovic,Eurylophella,1
20211116-1045-ablascovic,Triaenodes,2
20211116-1045-ablascovic,Caecidotea,5
20211116-1045-ablascovic,Dicranota,7
20211116-1045-ablascovic,Pisidiidae,3
20211116-1045-ablascovic,Microcylloepus,1
20211116-1045-ablascovic,Neophylax,2
20211116-1045-ablascovic,Polycentropus,3
20211116-1045-ablascovic,Optioservus,51
20211116-1045-ablascovic,Chironomidae,54
20211116-1045-ablascovic,Hydropsyche,2
20211116-1045-ablascovic,Macronychus,1
20211116-1045-ablascovic,Cheumatopsyche,29
20211116-1115-ablascovic,Hydropsyche,7
20211116-1115-ablascovic,Optioservus,63
20211116-1115-ablascovic,Tipula,3
20211116-1115-ablascovic,Maccaffertium,5
20211116-1115-ablascovic,Diphetor,5
20211116-1115-ablascovic,Antocha,2
20211116-1115-ablascovic,Stenelmis,14
20211116-1115-ablascovic,Chironomidae,25
20211116-1115-ablascovic,Diplectrona,1
20211116-1115-ablascovic,Simulium,3
20211116-1115-ablascovic,Anchytarsus,6
20211116-1115-ablascovic,Cheumatopsyche,34
20211116-1115-ablascovic,Chimarra,37
20211116-1130-jeremmille,Dicranota,3
20211116-1130-jeremmille,Hydropsyche,2
20211116-1130-jeremmille,Sweltsa,3
20211116-1130-jeremmille,Acroneuria,5
20211116-1130-jeremmille,Pteronarcys,2
20211116-1130-jeremmille,Chironomidae,25
20211116-1130-jeremmille,Epeorus,22
20211116-1130-jeremmille,Diplectrona,21
20211116-1130-jeremmille,Paraleptophlebia,17
20211116-1130-jeremmille,Ephemerella,13
20211116-1130-jeremmille,Prosimulium,3
20211116-1130-jeremmille,Oulimnius,1
20211116-1130-jeremmille,Diphetor,1
20211116-1130-jeremmille,Isoperla,2
20211116-1130-jeremmille,Hexatoma,1
20211116-1130-jeremmille,Tallaperla,17
20211116-1130-jeremmille,Leuctra,2
20211116-1130-jeremmille,Promoresia,1
20211116-1130-jeremmille,Dolophilodes,7
20211116-1130-jeremmille,Paracapnia,10
20211116-1130-jeremmille,Rhyacophila,10
20211116-1130-jeremmille,Cheumatopsyche,3
20211116-1130-jeremmille,Maccaffertium,3
20211116-1330-jeremmille,Acroneuria,7
20211116-1330-jeremmille,Tipula,5
20211116-1330-jeremmille,Tallaperla,1
20211116-1330-jeremmille,Optioservus,3
20211116-1330-jeremmille,Baetis,1
20211116-1330-jeremmille,Epeorus,1
20211116-1330-jeremmille,Hydropsyche,5
20211116-1330-jeremmille,Ephemerella,5
20211116-1330-jeremmille,Hexatoma,1
20211116-1330-jeremmille,Rhyacophila,5
20211116-1330-jeremmille,Pycnopsyche,2
20211116-1330-jeremmille,Diplectrona,34
20211116-1330-jeremmille,Taeniopteryx,10
20211116-1330-jeremmille,Neophylax,1
20211116-1330-jeremmille,Dicranota,1
20211116-1330-jeremmille,Oulimnius,1
20211116-1330-jeremmille,Cheumatopsyche,1
20211116-1330-jeremmille,Ectopria,2
20211116-1330-jeremmille,Isoperla,7
20211116-1330-jeremmille,Chironomidae,25
20211116-1330-jeremmille,Maccaffertium,4
20211116-1330-jeremmille,Paraleptophlebia,37
20211116-1330-jeremmille,Paracapnia,1
20211116-1330-jeremmille,Haploperla,2
20211116-1330-jeremmille,Allocapnia,18
20211116-1330-jeremmille,Diploperla,1
20211116-1330-jeremmille,Dolophilodes,5
20211116-1330-jeremmille,Sweltsa,3
20211116-1330-jeremmille,Collembola,2
20211116-1330-jeremmille,Leuctra,1
20211117-0845-ablascovic,Stenelmis,12
20211117-0845-ablascovic,Taeniopteryx,9
20211117-0845-ablascovic,Simulium,1
20211117-0845-ablascovic,Leucrocuta,2
20211117-0845-ablascovic,Allocapnia,1
20211117-0845-ablascovic,Tricorythodes,3
20211117-0845-ablascovic,Cheumatopsyche,2
20211117-0845-ablascovic,Agnetina,1
20211117-0845-ablascovic,Platyhelminthes,5
20211117-0845-ablascovic,Isonychia,4
20211117-0845-ablascovic,Chironomidae,25
20211117-0845-ablascovic,Neoperla,1
20211117-0845-ablascovic,Psephenus,9
20211117-0845-ablascovic,Maccaffertium,14
20211117-0845-ablascovic,Acerpenna,22
20211117-0845-ablascovic,Teloganopsis,6
20211117-0845-ablascovic,Neophylax,7
20211117-0845-ablascovic,Optioservus,68
20211117-0845-ablascovic,Caenis,4
20211117-0920-ablascovic,Psephenus,2
20211117-0920-ablascovic,Diphetor,1
20211117-0920-ablascovic,Ephemerella,1
20211117-0920-ablascovic,Leucrocuta,3
20211117-0920-ablascovic,Corydalus,1
20211117-0920-ablascovic,Acerpenna,7
20211117-0920-ablascovic,Hydropsyche,5
20211117-0920-ablascovic,Tricorythodes,2
20211117-0920-ablascovic,Optioservus,27
20211117-0920-ablascovic,Allocapnia,2
20211117-0920-ablascovic,Isonychia,22
20211117-0920-ablascovic,Perlidae,1
20211117-0920-ablascovic,Platyhelminthes,10
20211117-0920-ablascovic,Chironomidae,20
20211117-0920-ablascovic,Caenis,3
20211117-0920-ablascovic,Neophylax,2
20211117-0920-ablascovic,Maccaffertium,28
20211117-0920-ablascovic,Macronychus,1
20211117-0920-ablascovic,Taeniopteryx,6
20211117-0920-ablascovic,Stenelmis,17
20211117-0920-ablascovic,Cheumatopsyche,25
20211117-0920-ablascovic,Stenacron,1
20211117-0920-ablascovic,Teloganopsis,12
20211117-1045-ablascovic,Simulium,2
20211117-1045-ablascovic,Chimarra,4
20211117-1045-ablascovic,Maccaffertium,23
20211117-1045-ablascovic,Platyhelminthes,4
20211117-1045-ablascovic,Allocapnia,1
20211117-1045-ablascovic,Leucrocuta,9
20211117-1045-ablascovic,Tricorythodes,3
20211117-1045-ablascovic,Corydalus,1
20211117-1045-ablascovic,Optioservus,45
20211117-1045-ablascovic,Acerpenna,24
20211117-1045-ablascovic,Dicranota,1
20211117-1045-ablascovic,Ephemerella,1
20211117-1045-ablascovic,Ephemera,1
20211117-1045-ablascovic,Gammarus,1
20211117-1045-ablascovic,Psephenus,6
20211117-1045-ablascovic,Chironomidae,11
20211117-1045-ablascovic,Stenelmis,20
20211117-1045-ablascovic,Macronychus,1
20211117-1045-ablascovic,Neophylax,2
20211117-1045-ablascovic,Taeniopteryx,3
20211117-1045-ablascovic,Caenis,2
20211117-1045-ablascovic,Hemerodromia,2
20211117-1045-ablascovic,Hydropsyche,2
20211117-1045-ablascovic,Isonychia,9
20211117-1045-ablascovic,Cheumatopsyche,25
20211117-1045-ablascovic,Teloganopsis,11
20211117-1045-ablascovic,Argia,2
20211117-1130-ablascovic,Neureclipsis,1
20211117-1130-ablascovic,Platyhelminthes,10
20211117-1130-ablascovic,Oulimnius,7
20211117-1130-ablascovic,Psephenus,8
20211117-1130-ablascovic,Chimarra,43
20211117-1130-ablascovic,Maccaffertium,6
20211117-1130-ablascovic,Cheumatopsyche,31
20211117-1130-ablascovic,Taeniopteryx,2
20211117-1130-ablascovic,Dicranota,5
20211117-1130-ablascovic,Antocha,2
20211117-1130-ablascovic,Eccoptura,1
20211117-1130-ablascovic,Leucrocuta,1
20211117-1130-ablascovic,Paraleptophlebia,9
20211117-1130-ablascovic,Stenelmis,8
20211117-1130-ablascovic,Optioservus,27
20211117-1130-ablascovic,Isonychia,4
20211117-1130-ablascovic,Diphetor,1
20211117-1130-ablascovic,Hydropsyche,9
20211117-1130-ablascovic,Simulium,2
20211117-1130-ablascovic,Chironomidae,33
20211117-1130-ablascovic,Ephemera,1
20211117-1200-ablascovic,Cheumatopsyche,24
20211117-1200-ablascovic,Chimarra,10
20211117-1200-ablascovic,Isonychia,4
20211117-1200-ablascovic,Optioservus,12
20211117-1200-ablascovic,Platyhelminthes,1
20211117-1200-ablascovic,Allocapnia,13
20211117-1200-ablascovic,Diphetor,2
20211117-1200-ablascovic,Dicranota,5
20211117-1200-ablascovic,Neophylax,10
20211117-1200-ablascovic,Taeniopteryx,3
20211117-1200-ablascovic,Ephemera,1
20211117-1200-ablascovic,Tricorythodes,10
20211117-1200-ablascovic,Chironomidae,23
20211117-1200-ablascovic,Lype,1
20211117-1200-ablascovic,Macronychus,1
20211117-1200-ablascovic,Hydropsyche,2
20211117-1200-ablascovic,Psephenus,18
20211117-1200-ablascovic,Hexatoma,1
20211117-1200-ablascovic,Arigomphus,1
20211117-1200-ablascovic,Stenelmis,16
20211117-1200-ablascovic,Caecidotea,2
20211117-1200-ablascovic,Pycnopsyche,1
20211117-1200-ablascovic,Stenacron,2
20211117-1200-ablascovic,Isoperla,3
20211117-1200-ablascovic,Eurylophella,2
20211117-1200-ablascovic,Gammarus,5
20211117-1200-ablascovic,Maccaffertium,17
20211117-1200-ablascovic,Leucrocuta,3
20211117-1200-ablascovic,Eccoptura,1
20211118-1230-tdaley,Polycentropus,1
20211118-1230-tdaley,Maccaffertium,46
20211118-1230-tdaley,Ephemerella,2
20211118-1230-tdaley,Optioservus,1
20211118-1230-tdaley,Antocha,3
20211118-1230-tdaley,Argia,2
20211118-1230-tdaley,Acroneuria,1
20211118-1230-tdaley,Ceratopsyche,12
20211118-1230-tdaley,Chimarra,2
20211118-1230-tdaley,Cheumatopsyche,36
20211118-1230-tdaley,Leucrocuta,6
20211118-1230-tdaley,Stenacron,3
20211118-1230-tdaley,Ephemera,1
20211118-1230-tdaley,Psephenus,4
20211118-1230-tdaley,Sialis,1
20211118-1230-tdaley,Hemerodromia,1
20211118-1230-tdaley,Chironomidae,3
20211118-1230-tdaley,Platyhelminthes,1
20211118-1230-tdaley,Lanthus,1
20211118-1230-tdaley,Crangonyx,1
20211118-1230-tdaley,Taeniopteryx,15
20211118-1230-tdaley,Eurylophella,2
20211118-1230-tdaley,Allocapnia,7
20211118-1230-tdaley,Isonychia,36
20211118-1230-tdaley,Teloganopsis,5
20211118-1230-tdaley,Caenis,7
20211118-1230-tdaley,Corydalus,1
20211118-1230-tdaley,Probezzia,1
20211118-1230-tdaley,Clitellata,3
20211118-1305-tdaley,Acroneuria,1
20211118-1305-tdaley,Paraleptophlebia,1
20211118-1305-tdaley,Probezzia,1
20211118-1305-tdaley,Sweltsa,1
20211118-1305-tdaley,Pycnopsyche,2
20211118-1305-tdaley,Stenacron,1
20211118-1305-tdaley,Dicranota,4
20211118-1305-tdaley,Chironomidae,5
20211118-1305-tdaley,Agnetina,1
20211118-1305-tdaley,Wormaldia,1
20211118-1305-tdaley,Chimarra,1
20211118-1305-tdaley,Leucotrichia,1
20211118-1305-tdaley,Ameletus,1
20211118-1305-tdaley,Taeniopteryx,4
20211118-1305-tdaley,Psephenus,3
20211118-1305-tdaley,Tipula,1
20211118-1305-tdaley,Ephemerella,44
20211118-1305-tdaley,Allocapnia,87
20211118-1305-tdaley,Cheumatopsyche,14
20211118-1305-tdaley,Maccaffertium,4
20211118-1305-tdaley,Isonychia,6
20211118-1305-tdaley,Antocha,2
20211118-1305-tdaley,Clitellata,1
